,DateLastVerified,ID,OperatorID,UsageTypeID,StatusTypeID,DateLastStatusUpdate,DateCreated,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactEmail,AddressInfo.AccessComments,GeneralComments,OperatorsReference,AddressInfo.ContactTelephone2,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Comments
1224,2016-06-04T02:50:00Z,65643,103.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65989,Van Lingelaan 85,Van Lingelaan 85,Stichtse Vecht,3602 PB,52.141048,5.054244,,,,Allego NLALLEGO0004202,,90578.0,25.0,,2.0,11.0,10.0,,
1225,2016-06-04T02:50:00Z,65642,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65988,Teniersstraat 9,Teniersstraat 9,Zutphen,7204 CA,52.1405373,6.2084803,,,,NewMotion 03005165,,90577.0,25.0,,2.0,22.0,10.0,,
1226,2016-06-04T02:50:00Z,65641,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65987,Huis ten Boschstraat 7,Huis ten Boschstraat 7,Stichtse Vecht,3601 AA,52.13953,5.04674,,,,EV-Box EVB-P1420241,,90576.0,25.0,,2.0,11.0,10.0,,
1227,2016-06-04T02:50:00Z,65640,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65986,Watertorenpark 3,Watertorenpark 3,Alphen aan den Rijn,2404 HZ,52.139388,4.6544577,,,,NewMotion 03004932,,90575.0,25.0,,2.0,22.0,10.0,,
1228,2016-06-04T02:50:00Z,65639,103.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65985,Kanon 64,Kanon 64,Zutphen,7205 GM,52.13541587,6.18019452,,,,Allego NLALLEGO0010601,,90573.0,25.0,,2.0,11.0,10.0,,
1229,2016-06-04T02:50:00Z,65637,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65983,Notarisappel 1,Notarisappel 1,Barneveld,3772 HT,52.12595,5.57353,,,,EV-Box EVB-P1542207,,90570.0,25.0,,2.0,11.0,10.0,,
1230,2016-06-04T02:50:00Z,65636,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65982,Schoolstraat 140,Schoolstraat 140,Voorschoten,2251 BK,52.1256825732983,4.44577430856361,,,,NewMotion 03005778,,90569.0,25.0,,2.0,22.0,10.0,,
1231,2016-06-04T02:50:00Z,65635,103.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65981,Nimrodlaan 31,Nimrodlaan 31,De Bilt,3721 BW,52.124414,5.196616,,,,Allego NLALLEGO0006232,,90567.0,25.0,,2.0,11.0,10.0,,
1232,2016-06-04T02:50:00Z,65634,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65980,Knottenbeltlaan 37,Knottenbeltlaan 37,Barneveld,3772 NL,52.12328,5.57361,,,,EV-Box EVB-P1542235,,90565.0,25.0,,2.0,11.0,10.0,,
1233,2016-06-04T02:50:00Z,65633,103.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65979,Griekenlandstraat 32,Griekenlandstraat 32,Alphen aan den Rijn,2408 CL,52.12326347,4.64670055,,,,Allego NLALLEGO0006952,,90563.0,25.0,,2.0,11.0,10.0,,
1234,2016-06-04T02:50:00Z,65632,103.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65978,Braamkamp 227,Braamkamp 227,Zutphen,7206 HL,52.12269191,6.20574692,,,,Allego NLALLEGO0010611,,90561.0,25.0,,2.0,11.0,10.0,,
1235,2016-06-04T02:50:00Z,65631,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65977,Raaphorstlaan 15,Raaphorstlaan 15,Wassenaar,2245 BG,52.11784,4.38299,,,,EV-Box EVB-P1541592,,90560.0,25.0,,2.0,5.0,10.0,,
1236,2016-06-04T02:50:00Z,65630,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65976,Doctor J.P. Thijsselaan 85,Doctor J.P. Thijsselaan 85,Utrecht,3571 GN,52.1115738120288,5.13422922735231,,,,NewMotion UTPITEN305,,90559.0,25.0,,2.0,11.0,10.0,,
1237,2016-06-04T02:50:00Z,65629,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65975,Atoomweg 132,Atoomweg 132,Utrecht,3542 AB,52.11465,5.05273,,,,EV-Box EVB-P1412105,,90558.0,25.0,,2.0,11.0,10.0,,
1238,2016-06-04T02:50:00Z,65628,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65974,Enghlaan 32,Enghlaan 32,Utrecht,3451 SK,52.1080904,5.0323914,,,,NewMotion 03005447,,90557.0,25.0,,2.0,22.0,10.0,,
1239,2022-07-13T11:54:00Z,65627,180.0,,50,2022-07-13T11:54:00Z,2016-04-27T09:42:00Z,65973,Theo Mann-Bouwmeesterlaan 568,Theo Mann-Bouwmeesterlaan 568,Den Haag,2597 HM,52.106077,4.326467,,,,Alfen GDH3532,,90555.0,25.0,,2.0,11.0,10.0,,
1240,2016-06-04T02:50:00Z,65626,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65972,Hertogswetering 167,Hertogswetering 167,Utrecht,3543 AS,52.10344,5.06095,,,,EV-Box EVB-P1415009,,90553.0,25.0,,2.0,11.0,10.0,,
1241,2016-06-04T02:50:00Z,65625,73.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65971,Harderwijkerweg 9B,Harderwijkerweg 9B,Brummen,6961 GG,52.10185,6.04473,,,,EV-Box EVB-P1409133,,90552.0,25.0,,2.0,5.0,10.0,,
1242,2016-06-04T02:50:00Z,65624,103.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65970,Nepveulaan 166,Nepveulaan 166,Zeist,3705 LH,52.10144258,5.25003927,,,,Allego NLALLEGO0005761,,90550.0,25.0,,2.0,11.0,10.0,,
1243,2016-06-04T02:50:00Z,65623,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65969,Jacob van Lenneplaan 2,Jacob van Lenneplaan 2,Zeist,3702 GR,52.0929042,5.2420252,,,,NewMotion 03005317,,90549.0,25.0,,2.0,22.0,10.0,,
1244,2016-06-04T02:50:00Z,65622,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65968,Dorpsstraat 5,Dorpsstraat 5,Woerden,3481 EA,52.0896943,4.9701129,,,,NewMotion 03004768,,90547.0,25.0,,2.0,22.0,10.0,,
1245,2016-06-04T02:50:00Z,65621,157.0,,50,2016-06-04T02:50:00Z,2016-04-27T09:42:00Z,65967,Theetuinlaan 32,Theetuinlaan 32,Utrecht,3452 RJ,52.0881414,5.01931300000001,,,,NewMotion 03004960,,90546.0,25.0,,2.0,22.0,10.0,,
1246,2016-06-04T02:49:00Z,65620,73.0,,50,2016-06-04T02:49:00Z,2016-04-27T09:42:00Z,65966,Yalelaan,Yalelaan,Utrecht,3584 CL,52.08379,5.17963,,,,EV-Box EVB-P1414188,,90544.0,25.0,,2.0,5.0,10.0,,
1247,2016-06-04T02:49:00Z,65619,103.0,,50,2016-06-04T02:49:00Z,2016-04-27T09:42:00Z,65965,Hoog Kanje 186b,Hoog Kanje 186b,Zeist,3708 DL,52.0771864,5.26427644,,,,Allego NLALLEGO0004682,,90542.0,25.0,,2.0,11.0,10.0,,
1248,2016-06-04T02:48:00Z,65618,180.0,,50,2016-06-04T02:48:00Z,2016-04-27T09:42:00Z,65964,Copernicuslaan 54,Copernicuslaan 54,Den Haag,2561 VJ,52.074549,4.271422,,,,Alfen GDH3982,,90540.0,25.0,,2.0,11.0,10.0,,
1249,2016-06-04T02:47:00Z,65617,103.0,,50,2016-06-04T02:47:00Z,2016-04-27T09:42:00Z,65963,Kalverdans,Kalverdans,Alphen aan den Rijn,2771 RR,52.07406,4.639055,,,,Allego NLALLEGO0007702,,90538.0,25.0,,2.0,11.0,10.0,,
1250,2016-06-04T02:46:00Z,65616,,,50,2016-06-04T02:46:00Z,2016-04-27T09:42:00Z,65962,Dotterbloemlaan 42,Dotterbloemlaan 42,Den Haag,2555 TP,52.069726634376,4.2383971810341,,,,GDH444,,90537.0,25.0,,2.0,3.7,10.0,,
1251,2016-06-04T02:46:00Z,65615,73.0,,50,2016-06-04T02:46:00Z,2016-04-27T09:42:00Z,65961,Oosteinde,Oosteinde,Voorburg,2271 EA,52.06996,4.36981,,,,EV-Box EVB-P1551094,,90533.0,25.0,,2.0,11.0,10.0,,
1252,2016-06-04T02:45:00Z,65614,157.0,,50,2016-06-04T02:45:00Z,2016-04-27T09:42:00Z,65960,De Duiker 51,De Duiker 51,Montfoort,3461 HP,52.0662377,4.9159342,,,,NewMotion 03001549,,90532.0,25.0,,2.0,22.0,10.0,,
1253,2016-06-04T02:45:00Z,65613,73.0,,50,2016-06-04T02:45:00Z,2016-04-27T09:42:00Z,65959,A12,A12,Utrecht,3528 AH,52.063208612958,5.0839099287987,,,,EV-Box EVB-P1541582,,90531.0,25.0,,2.0,11.0,10.0,,
1254,2016-06-04T02:45:00Z,65612,103.0,,50,2016-06-04T02:45:00Z,2016-04-27T09:42:00Z,65958,Bertus Aafjeshove 7001,Bertus Aafjeshove 7001,Nieuwegein,3437 JM,52.05613185,5.0822329,,,,Allego NLALLEGO0007072,,90529.0,25.0,,2.0,11.0,10.0,,
1255,2016-06-04T02:45:00Z,65611,103.0,,50,2016-06-04T02:45:00Z,2016-04-27T09:42:00Z,65957,Ferdinand Bolhage 6,Ferdinand Bolhage 6,Nieuwegein,3437 NH,52.05229923,5.07515316,,,,Allego NLALLEGO0004341,,90527.0,25.0,,2.0,11.0,10.0,,
1256,2016-06-04T02:44:00Z,65610,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:42:00Z,65956,Hooiersweide 119,Hooiersweide 119,Nieuwegein,3437 DS,52.04903641,5.07387783,,,,Allego NLALLEGO0010761,,90525.0,25.0,,2.0,11.0,10.0,,
1257,2016-06-04T02:44:00Z,65609,157.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:42:00Z,65955,IJsselveld 20,IJsselveld 20,Montfoort,3417 XH,52.0478327,4.9420617,,,,NewMotion 03005182,,90524.0,25.0,,2.0,22.0,10.0,,
1258,2016-06-04T02:44:00Z,65608,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:42:00Z,65954,Hydeparklaan,Hydeparklaan,Utrechtse Heuvelrug,3941 ZT,52.04704,5.30662,,,,EV-Box EVB-P1541329,,90523.0,25.0,,2.0,11.0,10.0,,
1259,2016-06-04T02:44:00Z,65607,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65953,Hydeparklaan,Hydeparklaan,Utrechtse Heuvelrug,3941 ZT,52.04596,5.30665,,,,EV-Box EVB-P1422091,,90517.0,25.0,,2.0,11.0,10.0,,
1260,2016-06-04T02:44:00Z,65606,180.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65952,Valthestraat 1A,Valthestraat 1A,Den Haag,2545 TA,52.045355,4.27443,,,,Alfen GDH3622,,90515.0,25.0,,2.0,11.0,10.0,,
1261,2016-06-04T02:44:00Z,65605,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65951,Gazelleweide 9,Gazelleweide 9,Nieuwegein,3437 CH,52.04325947,5.06971778,,,,Allego NLALLEGO0007031,,90513.0,25.0,,2.0,11.0,10.0,,
1262,2016-06-04T02:44:00Z,65604,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65950,Rigolettoplantsoen 18,Rigolettoplantsoen 18,Nieuwegein,3438 VS,52.0422073,5.08998236,,,,Allego NLALLEGO0009701,,90511.0,25.0,,2.0,11.0,10.0,,
1263,2016-06-04T02:44:00Z,65603,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65949,Koningsschot 45-07,Koningsschot 45-07,Veenendaal,3905 PR,52.04162,5.54302,,,,EV-Box EVB-P1548323,,90509.0,25.0,,2.0,11.0,10.0,,
1264,2016-06-04T02:44:00Z,65601,180.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65947,Van Dijkwater 9,Van Dijkwater 9,Den Haag,2497 ZA,52.037713,4.368684,,,,Alfen GDH3632,,90506.0,25.0,,2.0,11.0,10.0,,
1265,2016-06-04T02:44:00Z,65600,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65946,Drilleveld 20,Drilleveld 20,Nieuwegein,3431 ET,52.03730359,5.09028566,,,,Allego NLALLEGO0011522,,90504.0,25.0,,2.0,11.0,10.0,,
1266,2016-06-23T23:10:00Z,65599,157.0,6.0,50,2016-06-23T23:10:00Z,2016-04-27T09:41:00Z,65945,Darwinstraat 31B,Darwinstraat 31B,Ede,6718 XR,52.031098,5.6079207,,,,NewMotion 03005804,,90498.0,25.0,,2.0,22.0,10.0,,
1267,2016-06-04T02:44:00Z,65598,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65944,Berkenlaan 14,Berkenlaan 14,Ede,6711 RN,52.03137,5.67189,,,,EV-Box EVB-P1542242,,90496.0,25.0,,2.0,11.0,10.0,,
1268,2016-06-04T02:44:00Z,65597,157.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65943,Grootslag 1,Grootslag 1,Houten,3991 RA,52.0280279,5.1481058,,,,NewMotion 02003348,,90490.0,25.0,,2.0,3.7,10.0,,
1269,2016-06-04T02:44:00Z,65596,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65942,Anjerweg,Anjerweg,Lansingerland,2665 LN,52.02701,4.52311,,,,EV-Box EVB-P1536095,,90489.0,25.0,,2.0,11.0,10.0,,
1270,2016-06-04T02:44:00Z,65595,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65941,Vondellaan 49,Vondellaan 49,Veenendaal,3906 EB,52.02666,5.52824,,,,EV-Box EVB-P1415207,,90485.0,25.0,,2.0,5.0,10.0,,
1271,2016-06-04T02:44:00Z,65594,73.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65940,Galvanibaan 10,Galvanibaan 10,Nieuwegein,3439 MG,52.02476,5.10618,,,,EV-Box EVB-P1536056,,90483.0,25.0,,2.0,11.0,10.0,,
1272,2016-06-04T02:44:00Z,65593,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65939,Vlamoven 15,Vlamoven 15,IJsselstein,3402 SG,52.01965693,5.05783822,,,,Allego NLALLEGO0006292,,90481.0,25.0,,2.0,11.0,10.0,,
1273,2016-06-04T02:44:00Z,65591,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65937,Kamgras 52,Kamgras 52,Houten,3994 NH,52.01443595,5.1863104,,,,Allego NLALLEGO0006022,,90478.0,25.0,,2.0,11.0,10.0,,
1274,2016-06-04T02:44:00Z,65590,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65936,Schepenensingel 10,Schepenensingel 10,IJsselstein,3404 ET,52.00974792,5.03693739,,,,Allego NLALLEGO0005742,,90476.0,25.0,,2.0,11.0,10.0,,
1275,2016-06-04T02:44:00Z,65589,103.0,,50,2016-06-04T02:44:00Z,2016-04-27T09:41:00Z,65935,Dennenweg 104,Dennenweg 104,Arnhem,6823 MS,52.008286,5.942953,,,,Allego NLALLEGO0008302,,90474.0,25.0,,2.0,11.0,10.0,,
1276,2016-06-04T02:43:00Z,65588,103.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65934,Gildenborglaan 10,Gildenborglaan 10,Nieuwegein,3433 ZG,52.00461371,5.09751385,,,,Allego NLALLEGO0007092,,90472.0,25.0,,2.0,11.0,10.0,,
1277,2016-06-04T02:43:00Z,65587,,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65933,Zutphensestraatweg,Zutphensestraatweg,Rheden,6881 WN,52.0,6.0,,,,Meanderhof Zonenergie,,90471.0,25.0,,2.0,11.0,10.0,,
1278,2016-06-04T02:43:00Z,65586,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65932,Overstraat 8,Overstraat 8,Utrechtse Heuvelrug,3958 BT,51.99842,5.45955,,,,EV-Box EVB-P1421089,,90470.0,25.0,,2.0,5.0,10.0,,
1279,2016-06-04T02:43:00Z,65585,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65931,Dokter Kniplaan 63,Dokter Kniplaan 63,Rotterdam,3151 MA,51.99003,4.13092,,,,EV-Box EVB-P1542009,,90468.0,25.0,,2.0,11.0,10.0,,
1280,2016-06-04T02:43:00Z,65584,103.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65930,Rijsenborch 58,Rijsenborch 58,Vianen,4132 HJ,51.9889343,5.09472624,,,,Allego NLALLEGO0005921,,90466.0,25.0,,2.0,11.0,10.0,,
1281,2016-04-27T09:41:00Z,65583,,,50,2016-04-27T09:41:00Z,2016-04-27T09:41:00Z,65929,Amaliastein 69,Amaliastein 69,Vianen,4133 HB,51.985628,5.070843,,,,NL MAB Laadoplossingen 1701322,,90465.0,25.0,,2.0,5.0,10.0,,
1282,2016-06-04T02:43:00Z,65582,103.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65928,Rietkamp 47,Rietkamp 47,Vianen,4133 CR,51.9826357,5.0775726,,,,Allego NLALLEGO0006202,,90463.0,25.0,,2.0,11.0,10.0,,
1283,2016-06-04T02:43:00Z,65581,103.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65927,Vosstraat 7,Vosstraat 7,Vianen,4124 AR,51.980186,5.1216128,,,,Allego NLALLEGO0005782,,90461.0,25.0,,2.0,11.0,10.0,,
1284,2016-06-04T02:43:00Z,65580,103.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65926,Stadhoudersstraat 171,Stadhoudersstraat 171,Arnhem,6828 SJ,51.97869685,5.92912175,,,,Allego NLALLEGO0011401,,90459.0,25.0,,2.0,11.0,10.0,,
1285,2016-06-04T02:43:00Z,65579,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65925,Haverlanden 121,Haverlanden 121,Wageningen,6708 GH,51.9775,5.66523,,,,EV-Box EVB-P1541156,,90457.0,25.0,,2.0,11.0,10.0,,
1286,2016-06-04T02:43:00Z,65578,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65924,Spoorhaven 66,Spoorhaven 66,Lansingerland,2651 AV,51.97369,4.46002,,,,EV-Box EVB-P1548107,,90455.0,25.0,,2.0,11.0,10.0,,
1287,2016-06-04T02:43:00Z,65577,103.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65923,Drielsedijk 17C,Drielsedijk 17C,Arnhem,6841 HJ,51.9674946,5.86157781,,,,Allego NLALLEGO0008061,,90453.0,25.0,,2.0,11.0,10.0,,
1288,2016-06-04T02:43:00Z,65576,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65922,Kastanjesingel 199,Kastanjesingel 199,Rotterdam,3053 HL,51.95902,4.46748,,,,EV-Box EVB-P1552324,,90451.0,25.0,,2.0,11.0,10.0,,
1289,2016-06-04T02:43:00Z,65575,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65921,Markweg,Markweg,Rotterdam,3198 NB,51.95873,4.09059,,,,EV-Box EVB-P1408211,,90443.0,25.0,,2.0,11.0,10.0,,
1290,2016-06-04T02:43:00Z,65574,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65920,Breedspoor 26,Breedspoor 26,Capelle aan den IJssel,2908 AA,51.95714,4.58615,,,,EV-Box EVB-P1531119,,90441.0,25.0,,2.0,11.0,10.0,,
1291,2016-06-04T02:43:00Z,65573,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65919,Wassenaarweg 40,Wassenaarweg 40,Arnhem,6843 NW,51.95462,5.86663,,,,EV-Box EVB-P1536049,,90439.0,25.0,,2.0,11.0,10.0,,
1292,2016-06-04T02:43:00Z,65572,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65918,Paardebloem 14,Paardebloem 14,Rotterdam,3068 AG,51.95346,4.53432,,,,EV-Box EVB-P1531109,,90437.0,25.0,,2.0,11.0,10.0,,
1293,2016-06-04T02:43:00Z,65571,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65917,Minoes erf 2,Minoes erf 2,Capelle aan den IJssel,2907 VK,51.95253,4.57401,,,,EV-Box EVB-P1531084,,90435.0,25.0,,2.0,11.0,10.0,,
1294,2016-06-04T02:43:00Z,65570,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65916,Missouriweg,Missouriweg,Rotterdam,3199 LM,51.94622,4.07235,,,,EV-Box EVB-P1548319,,90431.0,25.0,,2.0,11.0,10.0,,
1295,2016-06-04T02:43:00Z,65569,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65915,Elisabeth Koetenstraat 7,Elisabeth Koetenstraat 7,Schiedam,3123 SG,51.94564,4.3706,,,,EV-Box EVB-P1510006,,90429.0,25.0,,2.0,11.0,10.0,,
1296,2016-06-04T02:43:00Z,65568,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65914,Vaasahof 75,Vaasahof 75,Rotterdam,3067 DX,51.94455,4.56649,,,,EV-Box EVB-P1552210,,90427.0,25.0,,2.0,11.0,10.0,,
1297,2016-06-04T02:43:00Z,65567,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65913,Prunuslaan 3-hB02,Prunuslaan 3-hB02,Krimpenerwaard,2871 RL,51.94371,4.86528,,,,EV-Box EVB-P1420169,,90426.0,25.0,,2.0,11.0,10.0,,
1298,2016-06-04T02:43:00Z,65566,73.0,,50,2016-06-04T02:43:00Z,2016-04-27T09:41:00Z,65912,Innovatieweg 18,Innovatieweg 18,Doetinchem,7007 CD,51.94362,6.2763,,,,EV-Box EVB-P1348063,,90425.0,25.0,,2.0,11.0,10.0,,
1299,2016-06-04T02:42:00Z,65564,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65910,Bermweg 354,Bermweg 354,Capelle aan den IJssel,2907 LB,51.93883,4.58216,,,,EV-Box EVB-P1531050,,90422.0,25.0,,2.0,11.0,10.0,,
1300,2016-06-04T02:42:00Z,65563,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65909,Boezemlaan 47,Boezemlaan 47,Rotterdam,3034 XD,51.93761,4.49754,,,,EV-Box EVB-P1523027,,90421.0,25.0,,2.0,11.0,10.0,,
1301,2016-06-04T02:42:00Z,65562,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65908,Schubertplein,Schubertplein,Schiedam,3122 NA,51.9368,4.36533,,,,EV-Box EVB-P1548029,,90415.0,25.0,,2.0,11.0,10.0,,
1302,2016-06-04T02:42:00Z,65561,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65907,Doctor Jan Schoutenlaan 1,Doctor Jan Schoutenlaan 1,Maassluis,3145 WK,51.93727,4.22797,,,,EV-Box EVB-P1607240,,90413.0,25.0,,2.0,11.0,10.0,,
1303,2016-06-04T02:42:00Z,65560,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65906,Professor Bolklaan 23,Professor Bolklaan 23,Rotterdam,3043 BC,51.93693,4.42015,,,,EV-Box EVB-P1607079,,90411.0,25.0,,2.0,11.0,10.0,,
1304,2016-06-04T02:42:00Z,65559,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65905,Bergsingel 141A,Bergsingel 141A,Rotterdam,3037 GD,51.93471,4.46981,,,,EV-Box EVB-P1531053,,90409.0,25.0,,2.0,11.0,10.0,,
1305,2016-06-04T02:42:00Z,65558,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65904,Nieuwe Boezemstraat 156,Nieuwe Boezemstraat 156,Rotterdam,3034 PJ,51.93413,4.49918,,,,EV-Box EVB-P1552176,,90407.0,25.0,,2.0,11.0,10.0,,
1306,2016-06-04T02:42:00Z,65557,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65903,Merellaan 342A,Merellaan 342A,Capelle aan den IJssel,2902 JN,51.93138,4.58401,,,,EV-Box EVB-P1552121,,90405.0,25.0,,2.0,11.0,10.0,,
1307,2016-06-04T02:42:00Z,65556,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65902,Hattasingel 110,Hattasingel 110,Rotterdam,3066 HH,51.93076,4.54893,,,,EV-Box EVB-P1430039,,90404.0,25.0,,2.0,5.0,10.0,,
1308,2016-06-04T02:42:00Z,65555,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65901,Riet Blom-Mouritsstraat 32,Riet Blom-Mouritsstraat 32,Rotterdam,3066 GL,51.9305,4.54273,,,,EV-Box EVB-P1607298,,90402.0,25.0,,2.0,11.0,10.0,,
1309,2016-06-04T02:42:00Z,65554,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65900,Zwaluwenlaan 387,Zwaluwenlaan 387,Vlaardingen,3136 TM,51.92885,4.35985,,,,EV-Box EVB-P1507027,,90400.0,25.0,,2.0,11.0,10.0,,
1310,2016-06-04T02:42:00Z,65553,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65899,Swaneblakestraat 1,Swaneblakestraat 1,Schiedam,3044 EM,51.92768,4.41296,,,,EV-Box EVB-P1607120,,90398.0,25.0,,2.0,11.0,10.0,,
1311,2016-06-04T02:42:00Z,65552,103.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65898,Voorstraat 88,Voorstraat 88,Molenwaard,2964 AL,51.92615143,4.82128167,,,,Allego NLALLEGO0007981,,90396.0,25.0,,2.0,11.0,10.0,,
1312,2016-06-04T02:42:00Z,65551,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65897,Atletiek 17c,Atletiek 17c,Krimpen aan den IJssel,2924 VL,51.92352,4.60959,,,,EV-Box EVB-P1531098,,90394.0,25.0,,2.0,11.0,10.0,,
1313,2016-06-04T02:42:00Z,65549,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65895,Heldringstraat 6,Heldringstraat 6,Maassluis,3144 CG,51.92241,4.24816,,,,EV-Box EVB-P1548003,,90360.0,25.0,,2.0,11.0,10.0,,
1314,2016-06-04T02:42:00Z,65548,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65894,Jacob van Heemskercklaan 83,Jacob van Heemskercklaan 83,Maassluis,3144 DK,51.92254,4.2389,,,,EV-Box EVB-P1552212,,90358.0,25.0,,2.0,11.0,10.0,,
1315,2016-06-04T02:42:00Z,65547,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65893,'s-Gravenwetering 26,'s-Gravenwetering 26,Rotterdam,3062 SH,51.92157,4.52823,,,,EV-Box EVB-P1531099,,90356.0,25.0,,2.0,11.0,10.0,,
1316,2016-06-04T02:42:00Z,65546,73.0,,50,2016-06-04T02:42:00Z,2016-04-27T09:41:00Z,65892,Essenlaan 90,Essenlaan 90,Rotterdam,3062 NR,51.92184,4.5182,,,,EV-Box EVB-P1552327,,90354.0,25.0,,2.0,11.0,10.0,,
